post_id,platform,url,caption,transcript,creator,published_at,likes,comments_reported,views,waves,raw_refs,seed_id,seed_notes,media_type,paid_partnership,input_url,theme_tags,category,category_method,transcript_status,retrieved_at,comments_collected,substantive_candidates
ig:DdGcOXLmWTv,instagram,https://www.instagram.com/p/DdGcOXLmWTv/,"A VESTIRSI first. 

Meet Gia in rich Dark Chocolate croc-embossed suede.

#VESTIRSI",,shopvestirsi,2026-09-10T08:47:02.000Z,-1,5,1085,"[""08-ig-creator-expansion""]","[""raw/08-ig-creator-expansion-items.json#row=179""]",,,Video,False,https://www.instagram.com/shopvestirsi/,"[""quality_material""]",adjacent_fashion_or_other,lexical screening of creator caption/transcript; review source before bag-specific claims,not_available,2026-09-11,3,1
ig:Dc0ZS1TTWd7,instagram,https://www.instagram.com/p/Dc0ZS1TTWd7/,"Your plans change, Bella changes with them.

Available in Mini, Classic and XL

#VESTIRSI",,shopvestirsi,2026-09-03T08:35:06.000Z,-1,2,3774,"[""08-ig-creator-expansion""]","[""raw/08-ig-creator-expansion-items.json#row=180""]",,,Video,False,https://www.instagram.com/shopvestirsi/,"[""old_money""]",adjacent_fashion_or_other,lexical screening of creator caption/transcript; review source before bag-specific claims,not_available,2026-09-11,1,0
ig:DcGWyzZIBBu,instagram,https://www.instagram.com/p/DcGWyzZIBBu/,Expensive things that doesn’t worth the money #classyonabudget #stylingtips,,_rania.haggag_,2026-08-16T11:29:59.000Z,1358,38,121110,"[""08-ig-creator-expansion""]","[""raw/08-ig-creator-expansion-items.json#row=181""]",,,Video,False,https://www.instagram.com/_rania.haggag_/,"[""designer_spend"", ""old_money""]",adjacent_fashion_or_other,lexical screening of creator caption/transcript; review source before bag-specific claims,not_available,2026-09-11,15,6
ig:DcYt7LJs5Z8,instagram,https://www.instagram.com/p/DcYt7LJs5Z8/,What I think about this brand #luxurybags,Nine West شنط، إيه رأيي فيها؟ بص يا ستي، ألدو و Nine West هما نفس الفكرة، واحدة شركة أمريكية والتانية كندية. لو انتي مش بتدوري على الخامات وعايزة بس الشكل حلو أو مجرد شكل، تمام Nine West و ألدو are the perfect، بس بصراحة أنا رأيي الشخصي لو هتسأليني from styling perspective، زودي على البودجت بتاعتك وهاتي حاجة من مايكل كورس أو هاتي حاجة من تومي هيلفيجر، بس طبعا لو هو ده المتاح قدامك وده اللي عاجبك، go for it بس لازم تفهمها إن الشنطة الكواليتي بتاعتها مش هتبقى أحسن حاجة زي الother brands.,_rania.haggag_,2026-08-23T14:38:04.000Z,65,9,16400,"[""08-ig-creator-expansion"", ""12-ig-discovery-transcripts""]","[""raw/08-ig-creator-expansion-items.json#row=182"", ""raw/12-ig-discovery-transcripts-items.json#row=11""]",,,Video,False,https://www.instagram.com/p/DcYt7LJs5Z8/,"[""social_judgment""]",adjacent_fashion_or_other,lexical screening of creator caption/transcript; review source before bag-specific claims,automatic_unverified,2026-09-11,9,8
ig:DdHibNOOt1u,instagram,https://www.instagram.com/p/DdHibNOOt1u/,Don’t buy Loro Piana loafers but these 5 instead,,connoisseurbyhugo,2026-09-10T19:01:42.000Z,363,37,19063,"[""08-ig-creator-expansion""]","[""raw/08-ig-creator-expansion-items.json#row=183""]",,,Video,False,https://www.instagram.com/connoisseurbyhugo/,[],adjacent_fashion_or_other,lexical screening of creator caption/transcript; review source before bag-specific claims,not_available,2026-09-11,15,1
ig:DanKsM3s9Ly,instagram,https://www.instagram.com/p/DanKsM3s9Ly/,"Comment LINK for links to my bag collection

#handbagcollection #bagcollection #quietluxurystyle #dailybag",,melissasollee,2026-07-10T12:18:09.000Z,9333,507,522674,"[""08-ig-creator-expansion""]","[""raw/08-ig-creator-expansion-items.json#row=184""]",,,Video,False,https://www.instagram.com/melissasollee/,"[""outfit_upgrade"", ""logo_independence""]",handbag_context,lexical screening of creator caption/transcript; review source before bag-specific claims,not_available,2026-09-11,2,1
ig:DcLjTswIEAF,instagram,https://www.instagram.com/p/DcLjTswIEAF/,How to pick the suitable bag for your style #luxurybags,,_rania.haggag_,2026-08-18T11:54:55.000Z,588,11,84871,"[""08-ig-creator-expansion""]","[""raw/08-ig-creator-expansion-items.json#row=185""]",,,Video,False,https://www.instagram.com/_rania.haggag_/,"[""outfit_upgrade""]",handbag_context,lexical screening of creator caption/transcript; review source before bag-specific claims,not_available,2026-09-11,7,4
ig:Db8r96Boe5x,instagram,https://www.instagram.com/p/Db8r96Boe5x/,"Get 10% discount from @levelshoes on selected items code KT209 
Part 13 your luxury dupes guide #classyonabudget #stylingtips",,_rania.haggag_,2026-08-12T17:22:11.000Z,293,14,58367,"[""08-ig-creator-expansion""]","[""raw/08-ig-creator-expansion-items.json#row=186""]",,,Video,False,https://www.instagram.com/_rania.haggag_/,"[""designer_spend"", ""old_money"", ""purchase_trigger""]",adjacent_fashion_or_other,lexical screening of creator caption/transcript; review source before bag-specific claims,not_available,2026-09-11,9,5
ig:DK2Bg2ERrgc,instagram,https://www.instagram.com/p/DK2Bg2ERrgc/,"Little Luxuries part 7 featuring 

Comment Hose to get a link!

@hello_goodland 
@cometeer 
@bose 

#design #productdesign #littleluxuries",,calebulf,2025-06-13T14:21:33.000Z,31183,208,1293256,"[""08-ig-creator-expansion""]","[""raw/08-ig-creator-expansion-items.json#row=187""]",,,Video,False,https://www.instagram.com/calebulf/,[],adjacent_fashion_or_other,lexical screening of creator caption/transcript; review source before bag-specific claims,not_available,2026-09-11,15,3
ig:Db5ZekporKL,instagram,https://www.instagram.com/p/Db5ZekporKL/,Exclusive discount code on luxury bags #classyonabudget #luxurybags,,_rania.haggag_,2026-08-11T10:42:27.000Z,8,2,1979,"[""08-ig-creator-expansion""]","[""raw/08-ig-creator-expansion-items.json#row=188""]",,,Video,False,https://www.instagram.com/_rania.haggag_/,"[""designer_spend"", ""old_money"", ""purchase_trigger""]",handbag_context,lexical screening of creator caption/transcript; review source before bag-specific claims,not_available,2026-09-11,1,0
ig:Dc-CYhEy9Ti,instagram,https://www.instagram.com/p/Dc-CYhEy9Ti/,"4 Textures that should be on your radar for accessories 🤍

Comment TEXTURE and I’ll send links to my faves x",,annalise_salm,2026-09-07T02:28:52.000Z,334,117,13293,"[""08-ig-creator-expansion""]","[""raw/08-ig-creator-expansion-items.json#row=189""]",,,Video,False,https://www.instagram.com/annalise_salm/,[],adjacent_fashion_or_other,lexical screening of creator caption/transcript; review source before bag-specific claims,not_available,2026-09-11,15,0
ig:DcJq2XMoAzn,instagram,https://www.instagram.com/p/DcJq2XMoAzn/,💕,,_rania.haggag_,2026-08-17T18:22:11.000Z,52,2,2957,"[""08-ig-creator-expansion""]","[""raw/08-ig-creator-expansion-items.json#row=190""]",,,Video,False,https://www.instagram.com/_rania.haggag_/,[],adjacent_fashion_or_other,lexical screening of creator caption/transcript; review source before bag-specific claims,not_available,2026-09-11,1,1
ig:DdAU4zoyZFI,instagram,https://www.instagram.com/p/DdAU4zoyZFI/,If you’re looking for a 90s minimalist brand let me introduce you to your new go to @artlessforever,,annalise_salm,2026-09-08T00:19:31.000Z,-1,11,9154,"[""08-ig-creator-expansion""]","[""raw/08-ig-creator-expansion-items.json#row=191""]",,,Video,False,https://www.instagram.com/annalise_salm/,[],adjacent_fashion_or_other,lexical screening of creator caption/transcript; review source before bag-specific claims,not_available,2026-09-11,6,0
ig:DdBRRCgz59J,instagram,https://www.instagram.com/p/DdBRRCgz59J/,"A tote, backpack and crossbody all in one.

Meet Bella Mini, the bag designed to move with your day.

#VESTIRSI",,shopvestirsi,2026-09-08T08:35:06.000Z,-1,0,2395,"[""08-ig-creator-expansion""]","[""raw/08-ig-creator-expansion-items.json#row=192""]",,,Video,False,https://www.instagram.com/shopvestirsi/,"[""work_polish"", ""travel_scale""]",handbag_context,lexical screening of creator caption/transcript; review source before bag-specific claims,not_available,2026-09-11,0,0
ig:DbyzTSQPAbz,instagram,https://www.instagram.com/p/DbyzTSQPAbz/,"Should work-life balance be prioritized? 💭

is a question I’ve been struggling with

Until I remembered that I’m living the life my younger self dreamed of, thanks to the sacrifices she’s made

So now, I continue to work hard for my future self, who gets to live our dream life 💌",,melissasollee,2026-08-08T21:27:55.000Z,1969,44,47320,"[""08-ig-creator-expansion""]","[""raw/08-ig-creator-expansion-items.json#row=193""]",,,Video,False,https://www.instagram.com/melissasollee/,[],adjacent_fashion_or_other,lexical screening of creator caption/transcript; review source before bag-specific claims,not_available,2026-09-11,15,8
ig:DcNu4NoICCu,instagram,https://www.instagram.com/p/DcNu4NoICCu/,Part 14 Your luxury bag dupes #luxurybags #classyonabudget,,_rania.haggag_,2026-08-19T08:14:26.000Z,70,1,10212,"[""08-ig-creator-expansion""]","[""raw/08-ig-creator-expansion-items.json#row=194""]",,,Video,False,https://www.instagram.com/_rania.haggag_/,"[""designer_spend"", ""old_money""]",handbag_context,lexical screening of creator caption/transcript; review source before bag-specific claims,not_available,2026-09-11,1,0
ig:DboMAsXgXg7,instagram,https://www.instagram.com/p/DboMAsXgXg7/,"Comment FALL to shop my wishlist 🤎 The best fall pieces are usually gone before the weather even cools down.

When I decide to invest in something, I almost always do it early. The pieces I wear the most—great knits, elevated jackets, timeless outerwear—are the first to sell out, especially in the most popular sizes.

These are just the first two additions to my fall wardrobe, and my wish list is definitely still growing. I’ve linked everything I’m currently eyeing if you’re already thinking about fall shopping too. 

#fallstyleinspo #wardrobeessentials #luxuryfashion #fallfashiontrends 
.
.
.
.
fall fashion 2026, fall wardrobe essentials, fall investment pieces, luxury wardrobe staples, The Row sweater, Rohe jacket, Net-a-Porter finds, Shopbop fall picks, timeless fall style, capsule wardrobe, elevated basics, fall shopping guide, luxury fashion, fall outfit ideas, cost per wear fashion",,wear_this_next,2026-08-04T18:20:30.000Z,640,2439,54073,"[""08-ig-creator-expansion""]","[""raw/08-ig-creator-expansion-items.json#row=195""]",,,Video,False,https://www.instagram.com/wear_this_next/,"[""designer_spend"", ""old_money"", ""outfit_upgrade"", ""logo_independence"", ""seasonal_woven"", ""travel_scale""]",adjacent_fashion_or_other,lexical screening of creator caption/transcript; review source before bag-specific claims,not_available,2026-09-11,75,0
ig:Dcsq-jJzR3S,instagram,https://www.instagram.com/p/Dcsq-jJzR3S/,"Woven Elena, for everything your day calls for.

#VESTIRSI",,shopvestirsi,2026-08-31T08:35:07.000Z,-1,2,2914,"[""08-ig-creator-expansion""]","[""raw/08-ig-creator-expansion-items.json#row=196""]",,,Video,False,https://www.instagram.com/shopvestirsi/,"[""seasonal_woven""]",adjacent_fashion_or_other,lexical screening of creator caption/transcript; review source before bag-specific claims,not_available,2026-09-11,1,0
ig:DdFqu35SXS_,instagram,https://www.instagram.com/p/DdFqu35SXS_/,"Office & edgy had a baby and it’s this outfit 🖤

Comment OUTFIT and I’ll send the links x",,annalise_salm,2026-09-10T01:36:11.000Z,-1,9,5158,"[""08-ig-creator-expansion""]","[""raw/08-ig-creator-expansion-items.json#row=197""]",,,Video,False,https://www.instagram.com/annalise_salm/,"[""outfit_upgrade"", ""work_polish"", ""travel_scale""]",adjacent_fashion_or_other,lexical screening of creator caption/transcript; review source before bag-specific claims,not_available,2026-09-11,6,3
ig:DcUJ3llotgZ,instagram,https://www.instagram.com/p/DcUJ3llotgZ/,The truth behind the lab grown vs natural diamond #jewellery #labgrowndiamonds,,_rania.haggag_,2026-08-21T20:05:53.000Z,330,42,41955,"[""08-ig-creator-expansion""]","[""raw/08-ig-creator-expansion-items.json#row=198""]",,,Video,False,https://www.instagram.com/_rania.haggag_/,[],adjacent_fashion_or_other,lexical screening of creator caption/transcript; review source before bag-specific claims,not_available,2026-09-11,15,13
ig:Dc77-yiyHO-,instagram,https://www.instagram.com/p/Dc77-yiyHO-/,"Cocktail party dress OF THE YEAR 🍸 @billy_j_boutique 

ad",,annalise_salm,2026-09-06T06:55:18.000Z,-1,17,92934,"[""08-ig-creator-expansion""]","[""raw/08-ig-creator-expansion-items.json#row=199""]",,,Video,False,https://www.instagram.com/annalise_salm/,"[""outfit_upgrade""]",adjacent_fashion_or_other,lexical screening of creator caption/transcript; review source before bag-specific claims,not_available,2026-09-11,9,1
ig:Dc3AWSxT5U9,instagram,https://www.instagram.com/p/Dc3AWSxT5U9/,"Carry-on meets carry-all.

The Bella 3-in-1 via @olgaudovina 

#VESTIRSI",,shopvestirsi,2026-09-04T08:55:06.000Z,-1,2,4698,"[""08-ig-creator-expansion""]","[""raw/08-ig-creator-expansion-items.json#row=200""]",,,Video,False,https://www.instagram.com/shopvestirsi/,"[""euro_trip"", ""travel_scale""]",adjacent_fashion_or_other,lexical screening of creator caption/transcript; review source before bag-specific claims,not_available,2026-09-11,1,0
ig:DdEvhJquv3N,instagram,https://www.instagram.com/p/DdEvhJquv3N/,"If you love Chanel and Dior, you NEED this dress in your collection, classic elegance at its best.

Love the black and white color-blocking. It so dramatic yet beautifully timeless. Paired it with a minimal clutch and slingback heels for #nyfw2026 Day 1 

Everything is linked on my ShopMy, or comment ‘ELEGANT’ and I’ll send you the links on DM.

Don’t forget to follow if you love discovering chic, timeless pieces before everyone else does.",,jasminapuri,2026-09-09T16:58:37.000Z,167,147,15142,"[""08-ig-creator-expansion""]","[""raw/08-ig-creator-expansion-items.json#row=202""]",,,Video,False,https://www.instagram.com/jasminapuri/,"[""new_brand"", ""old_money"", ""outfit_upgrade""]",adjacent_fashion_or_other,lexical screening of creator caption/transcript; review source before bag-specific claims,not_available,2026-09-11,15,1
